Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2010052172002,17-May-10,4/20/10 0:00,JFK,John F. Kennedy International,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010052172003,17-May-10,4/26/10 11:50,SGF,Springfield-Branson National Airport,Allegiant Air,Property Damage,Checked Baggage,Cosmetics & Grooming,$52.59 ,Settle
2010052172004,17-May-10,4/26/10 16:00,DEN,Denver International Airport ,British Airways  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010052172005,17-May-10,4/23/10 0:00,BOS,Boston (Logan) International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing; Cosmetics & Grooming,$0.00 ,Deny
2010052172008,17-May-10,4/25/10 0:00,CHS,Charleston International,UAL  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2010052172010,17-May-10,4/9/10 13:00,IWA,Mesa-Gateway Airport,Allegiant Air,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00 ,Deny
2010052172014,17-May-10,5/3/10 0:00,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010052172015,17-May-10,5/9/10 8:00,DCA,Ronald Reagan Washington National Airport,USAir  ,Property Damage,Checkpoint,Personal Accessories,$0.00 ,Deny
2010052172021,17-May-10,4/30/10 0:00,EWR,Newark International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010052172026,17-May-10,2/6/10 9:00,LAX,Los Angeles International Airport ,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010052172030,17-May-10,4/30/10 6:30,RSW,Southwest Florida International,Continental Airlines  ,Passenger Property Loss,Checkpoint,Medical/Science,$0.00 ,Deny
2010052172034,17-May-10,4/24/10 12:42,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010052172035,17-May-10,4/29/10 5:20,RDU,Raleigh-Durham International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2010052172037,17-May-10,4/30/10 19:30,ORF,Norfolk International,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Jewelry & Watches; Other; Toys & Games,$0.00 ,Deny
2010052172039,17-May-10,4/25/10 17:00,GPT,Gulfport-Biloxi International,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Other,$0.00 ,Deny
2010052172042,17-May-10,4/24/10 11:00,PHX,Phoenix Sky Harbor International,American Airlines  ,Passenger Property Loss,Checkpoint,Other,$98.00 ,Approve in Full
2010052172043,17-May-10,3/31/10 13:30,BNA,Nashville International,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$119.99 ,Approve in Full
2010052172046,17-May-10,5/5/10 0:00,LAX,Los Angeles International Airport ,Virgin America,Property Damage,Checked Baggage,Baggage/Cases/Purses; Cosmetics & Grooming,$0.00 ,Deny
2010052172049,17-May-10,4/21/10 15:00,ATL,Hartsfield-Jackson Atlanta International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010052172053,17-May-10,5/3/10 9:55,HOU,William P. Hobby,AirTran Airlines,Passenger Property Loss,Checkpoint,Clothing,$0.00 ,Deny
2010052172054,17-May-10,4/9/10 17:00,MKE,General Mitchell International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010052172057,17-May-10,4/26/10 8:30,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010052172058,17-May-10,4/30/10 9:10,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010052472074,17-May-10,3/6/10 15:15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$12.06 ,Approve in Full
2010052472078,17-May-10,4/30/10 11:30,RNO,Reno/Tahoe International,American Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science,-,-
2010052472081,17-May-10,4/22/10 0:00,PHX,Phoenix Sky Harbor International,Delta Air Lines  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2010052472082,17-May-10,4/29/10 14:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checkpoint,Other,$96.25 ,Approve in Full
2010052472086,17-May-10,5/2/10 19:45,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010052472090,17-May-10,4/25/10 16:00,MSP,Minneapolis/ St.Paul International Airport,USAir  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2010052472091,17-May-10,3/5/10 6:15,BNA,Nashville International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010052472092,17-May-10,3/20/10 11:20,CMH,Port Columbus International,Delta Air Lines  ,Property Damage,Checkpoint,Travel Accessories,$32.00 ,Approve in Full
2010052572094,17-May-10,3/31/10 8:30,BWI,Baltimore/Washington Intl Thurgood Marshall,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,$69.95 ,Approve in Full
2010052572095,17-May-10,2/17/10 9:00,-,-,-,Passenger Property Loss,-,Clothing; Jewelry & Watches,-,-
2010052572098,17-May-10,5/1/10 16:30,LIH,Lihue Airport,Hawaiian Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$96.00 ,Settle
2010052572100,17-May-10,5/7/10 13:00,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$120.00 ,Settle
2010052572103,17-May-10,4/19/10 0:00,OGG,"Kahului-Maui, HI",Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$10.91 ,Approve in Full
2010052572104,17-May-10,4/30/10 10:30,SEA,Seattle-Tacoma International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2010052572107,17-May-10,4/29/10 11:00,OAK,Metropolitan Oakland International,Southwest Airlines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,$250.00 ,Approve in Full
2010052572116,17-May-10,4/29/10 7:20,EWR,Newark International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$0.00 ,Deny
2010052572119,17-May-10,5/3/10 0:00,MEM,Memphis International Airport,American Airlines  ,Property Damage,Checked Baggage,-,$0.00 ,Deny
2010052572120,17-May-10,4/30/10 0:00,SAN,San Diego International,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Jewelry & Watches,$0.00 ,Deny
2010052572121,17-May-10,4/18/10 9:30,AUS,Austin-Bergstrom International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010052572122,17-May-10,2/27/10 9:30,PHL,Philadelphia International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010052572126,17-May-10,5/3/10 11:55,AUS,Austin-Bergstrom International Airport,USAir  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2010052572132,17-May-10,4/29/10 6:15,ALB,Albany International,USAir  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010052772166,17-May-10,4/17/10 11:11,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Other,-,-
2010052772170,17-May-10,2/15/10 20:00,SNA,John Wayne,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$140.00 ,Settle
2010052772173,17-May-10,4/13/10 16:00,SEA,Seattle-Tacoma International,British Airways  ,Property Damage,Checked Baggage,-,$0.00 ,Deny
2010052772174,17-May-10,4/20/10 0:00,DAY,James M. Cox Dayton International,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010052772176,17-May-10,4/19/10 18:15,SFO,San Francisco International,Iberia Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics; Personal Electronics,-,-
2010060472379,17-May-10,5/10/10 0:00,HOU,William P. Hobby,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$22.00 ,Approve in Full
2010043071368,18-May-10,4/10/10 14:30,ABQ,Albuquerque International Sunport Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Household Items; Hunting & Fishing Items,-,-
2010050371400,18-May-10,4/3/10 0:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010051371769,18-May-10,4/23/10 21:00,JFK,John F. Kennedy International,Iberia Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010051871897,18-May-10,5/10/10 7:00,IAD,Washington Dulles International,UAL  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2010052071992,18-May-10,5/5/10 8:55,CLE,Cleveland Hopkins International,USAir  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010052071994,18-May-10,5/10/10 6:30,SJC,Norman Y Mineta San Jose International,Southwest Airlines  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2010052071995,18-May-10,5/14/10 12:30,TPA,Tampa International,-,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2010052071996,18-May-10,4/20/10 0:00,SNA,John Wayne,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010052071997,18-May-10,4/22/10 8:00,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Home Decor; Other,$0.00 ,Deny
2010052071998,18-May-10,5/15/10 12:49,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010052071999,18-May-10,5/12/10 14:25,MEM,Memphis International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$50.00 ,Settle
2010052072000,18-May-10,5/12/10 6:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing,$0.00 ,Deny
2010052172009,18-May-10,5/14/10 16:30,EWR,Newark International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010052172017,18-May-10,5/15/10 6:00,CMI,University of Illinois-Willard,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$160.50 ,Approve in Full
2010052172022,18-May-10,2/7/10 8:40,ORF,Norfolk International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Other; Personal Electronics,$0.00 ,Deny
2010052172029,18-May-10,4/30/10 0:00,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010052172032,18-May-10,3/26/10 9:15,SEA,Seattle-Tacoma International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,-,-
2010052172033,18-May-10,3/22/10 21:35,EWR,Newark International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Cosmetics & Grooming,-,-
2010052172038,18-May-10,2/9/10 0:00,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010052172041,18-May-10,4/11/10 0:00,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2010052172045,18-May-10,5/6/10 14:41,SNA,John Wayne,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010052172047,18-May-10,4/29/10 6:15,OKC,Will Rogers World,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Other,$0.00 ,Deny
2010052172050,18-May-10,3/15/10 10:30,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Other,$33.68 ,Approve in Full
2010052572096,18-May-10,5/13/10 9:45,-,-,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2010052572099,18-May-10,5/4/10 14:00,ABQ,Albuquerque International Sunport Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Hunting & Fishing Items,-,-
2010052572102,18-May-10,5/3/10 12:15,LGA,LaGuardia ,American Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010052572106,18-May-10,5/6/10 18:30,SJU,Luis Munoz Marin International,American Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,-
2010052572110,18-May-10,5/7/10 10:30,LNK,Lincoln Municipal,-,Property Damage,Checked Baggage,Tools & Home Improvement Supplies,$100.00 ,Settle
2010052572111,18-May-10,4/26/10 0:00,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2010052572113,18-May-10,1/8/10 0:00,OAK,Metropolitan Oakland International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$449.95 ,Approve in Full
2010052572115,18-May-10,5/3/10 18:46,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2010052572118,18-May-10,4/23/10 0:00,SEA,Seattle-Tacoma International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Other,$0.00 ,Deny
2010052572130,18-May-10,5/12/10 15:30,JFK,John F. Kennedy International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010052572134,18-May-10,3/30/10 0:00,TPA,Tampa International,AirTran Airlines,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2010052572135,18-May-10,4/28/10 6:15,PHL,Philadelphia International Airport,USAir  ,Property Damage,Checkpoint,Travel Accessories,$0.00 ,Deny
2010052672137,18-May-10,5/2/10 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010052672143,18-May-10,5/6/10 0:00,MSP,Minneapolis/ St.Paul International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010052672146,18-May-10,5/13/10 0:00,BUR,Bob Hope ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other; Personal Accessories; Personal Electronics,$0.00 ,Deny
2010052672147,18-May-10,5/9/10 6:00,DEN,Denver International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video,$0.00 ,Deny
2010052672151,18-May-10,5/11/10 0:00,PHL,Philadelphia International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories; Cosmetics & Grooming; Personal Electronics,$0.00 ,Deny
2010052672153,18-May-10,5/16/10 0:00,PHL,Philadelphia International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010052672154,18-May-10,3/13/10 0:00,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2010060172225,18-May-10,5/3/10 9:50,LAX,Los Angeles International Airport ,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010060172228,18-May-10,4/29/10 9:10,AUS,Austin-Bergstrom International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010060172237,18-May-10,5/15/10 12:49,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories; Travel Accessories,-,-
2010052672141,19-May-10,4/22/10 15:00,OGG,"Kahului-Maui, HI",Hawaiian Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Medical/Science,$0.00 ,Deny
2010051971954,19-May-10,4/15/10 9:35,PHL,Philadelphia International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Currency,$500.00 ,Settle
2010051971969,19-May-10,4/1/10 22:00,PHX,Phoenix Sky Harbor International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$60.00 ,Approve in Full
2010052172011,19-May-10,1/18/10 0:00,ELP,El Paso International Airport,-,Passenger Property Loss,Checkpoint,Computer & Accessories,-,-
2010052172012,19-May-10,5/17/10 10:00,SAN,San Diego International,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,$0.00 ,Deny
2010052172013,19-May-10,5/9/10 18:00,LGA,LaGuardia ,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010052172016,19-May-10,5/3/10 5:45,EWR,Newark International Airport,Continental Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010052172018,19-May-10,5/18/10 0:00,RAP,Rapid City Regional,Frontier Airlines,Passenger Property Loss,Checked Baggage,Medical/Science,-,-
2010052172020,19-May-10,4/24/10 0:00,ORD,Chicago O'Hare International Airport,Continental Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Other,-,-
2010052172023,19-May-10,3/14/10 15:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2010052172024,19-May-10,4/28/10 15:30,LGA,LaGuardia ,Southwest Airlines  ,Property Damage,Checked Baggage,Travel Accessories,-,-
2010052172028,19-May-10,5/13/10 0:00,FMN,"Four Corners Regional Airport Farmington, NM",Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras; Other; Other; Other; Other,$0.00 ,Deny
2010052172044,19-May-10,5/10/10 10:00,F,Foreign airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010052172048,19-May-10,5/8/10 10:00,MIA,Miami International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010052172051,19-May-10,5/18/10 9:23,ABQ,Albuquerque International Sunport Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2010052172052,19-May-10,5/13/10 0:00,JFK,John F. Kennedy International,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Computer & Accessories,$0.00 ,Deny
2010052172055,19-May-10,5/11/10 6:00,SNA,John Wayne,American Airlines  ,Passenger Property Loss,Checkpoint,Currency,$50.00 ,Approve in Full
2010052172056,19-May-10,4/26/10 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2010052172059,19-May-10,5/16/10 10:45,ATL,Hartsfield-Jackson Atlanta International Airport,AirTran Airlines,Property Damage,Checkpoint,Baggage/Cases/Purses,$0.00 ,Deny
2010052472063,19-May-10,4/16/10 11:00,EWR,Newark International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Cameras,$0.00 ,Deny
2010052472065,19-May-10,5/17/10 16:15,MCO,Orlando International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
